Date	Time	Samples	Channel0	Channel1	Channel2	Channel3	Channel4	Channel5	Channel6	Channel7
2021-07-13	11:49:11:192	173	1.7511	2.4921	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:11:296	174	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:11:399	175	1.7511	2.4921	1.7489	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:11:503	176	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:11:606	177	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:11:709	178	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:11:813	179	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:11:916	180	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:12:020	181	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:12:123	182	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:12:226	183	1.7511	2.4921	1.7438	1.7444	1.7518	1.748	1.7455	1.7434
2021-07-13	11:49:12:329	184	1.7511	2.487	1.7489	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:12:433	185	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:12:536	186	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:12:639	187	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:12:743	188	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:12:846	189	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:12:950	190	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:13:053	191	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:13:156	192	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:13:260	193	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:13:363	194	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:13:469	195	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:13:572	196	1.7511	2.4921	1.7438	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:13:676	197	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:13:779	198	1.7511	2.4921	1.7489	1.7393	1.7466	1.748	1.7455	1.7383
2021-07-13	11:49:13:883	199	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:13:986	200	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:14:089	201	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:14:193	202	1.7511	2.4921	1.7489	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:14:296	203	1.7511	2.4921	1.7489	1.7444	1.7518	1.748	1.7455	1.7383
2021-07-13	11:49:14:399	204	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:14:503	205	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7383
2021-07-13	11:49:14:606	206	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:14:709	207	1.7511	2.4972	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:14:813	208	1.7511	2.4921	1.7489	1.7444	1.7466	1.748	1.7455	1.7434
2021-07-13	11:49:14:916	209	1.7511	2.4921	1.7438	1.7444	1.7466	1.748	1.7404	1.7434
2021-07-13	11:49:15:020	210	1.7511	2.4921	1.7438	1.7444	1.7518	1.748	1.7404	1.7434
